year,team,url,teams,url_comp_logo,url_team,team_alpha3
2016,Peru,https://en.wikipedia.org/wiki/Copa_América_Centenario,16,//upload.wikimedia.org/wikipedia/en/thumb/e/e2/Copa_Am%C3%A9rica_Centenario.svg/220px-Copa_Am%C3%A9rica_Centenario.svg.png,/wiki/Peru_national_football_team,PER
2016,Ecuador,https://en.wikipedia.org/wiki/Copa_América_Centenario,16,//upload.wikimedia.org/wikipedia/en/thumb/e/e2/Copa_Am%C3%A9rica_Centenario.svg/220px-Copa_Am%C3%A9rica_Centenario.svg.png,/wiki/Ecuador_national_football_team,ECU
2016,Uruguay,https://en.wikipedia.org/wiki/Copa_América_Centenario,16,//upload.wikimedia.org/wikipedia/en/thumb/e/e2/Copa_Am%C3%A9rica_Centenario.svg/220px-Copa_Am%C3%A9rica_Centenario.svg.png,/wiki/Uruguay_national_football_team,URY
2016,Paraguay,https://en.wikipedia.org/wiki/Copa_América_Centenario,16,//upload.wikimedia.org/wikipedia/en/thumb/e/e2/Copa_Am%C3%A9rica_Centenario.svg/220px-Copa_Am%C3%A9rica_Centenario.svg.png,/wiki/Paraguay_national_football_team,PRY
2016,Brazil,https://en.wikipedia.org/wiki/Copa_América_Centenario,16,//upload.wikimedia.org/wikipedia/en/thumb/e/e2/Copa_Am%C3%A9rica_Centenario.svg/220px-Copa_Am%C3%A9rica_Centenario.svg.png,/wiki/Brazil_national_football_team,BRA
2016,Chile,https://en.wikipedia.org/wiki/Copa_América_Centenario,16,//upload.wikimedia.org/wikipedia/en/thumb/e/e2/Copa_Am%C3%A9rica_Centenario.svg/220px-Copa_Am%C3%A9rica_Centenario.svg.png,/wiki/Chile_national_football_team,CHL
2016,Venezuela,https://en.wikipedia.org/wiki/Copa_América_Centenario,16,//upload.wikimedia.org/wikipedia/en/thumb/e/e2/Copa_Am%C3%A9rica_Centenario.svg/220px-Copa_Am%C3%A9rica_Centenario.svg.png,/wiki/Venezuela_national_football_team,VEN
2016,Colombia,https://en.wikipedia.org/wiki/Copa_América_Centenario,16,//upload.wikimedia.org/wikipedia/en/thumb/e/e2/Copa_Am%C3%A9rica_Centenario.svg/220px-Copa_Am%C3%A9rica_Centenario.svg.png,/wiki/Colombia_national_football_team,COL
2016,Bolivia,https://en.wikipedia.org/wiki/Copa_América_Centenario,16,//upload.wikimedia.org/wikipedia/en/thumb/e/e2/Copa_Am%C3%A9rica_Centenario.svg/220px-Copa_Am%C3%A9rica_Centenario.svg.png,/wiki/Bolivia_national_football_team,BOL
2016,United States,https://en.wikipedia.org/wiki/Copa_América_Centenario,16,//upload.wikimedia.org/wikipedia/en/thumb/e/e2/Copa_Am%C3%A9rica_Centenario.svg/220px-Copa_Am%C3%A9rica_Centenario.svg.png,/wiki/United_States_men%27s_national_soccer_team,USA
2016,Jamaica,https://en.wikipedia.org/wiki/Copa_América_Centenario,16,//upload.wikimedia.org/wikipedia/en/thumb/e/e2/Copa_Am%C3%A9rica_Centenario.svg/220px-Copa_Am%C3%A9rica_Centenario.svg.png,/wiki/Jamaica_national_football_team,JAM
2016,Mexico,https://en.wikipedia.org/wiki/Copa_América_Centenario,16,//upload.wikimedia.org/wikipedia/en/thumb/e/e2/Copa_Am%C3%A9rica_Centenario.svg/220px-Copa_Am%C3%A9rica_Centenario.svg.png,/wiki/Mexico_national_football_team,MEX
2016,Costa Rica,https://en.wikipedia.org/wiki/Copa_América_Centenario,16,//upload.wikimedia.org/wikipedia/en/thumb/e/e2/Copa_Am%C3%A9rica_Centenario.svg/220px-Copa_Am%C3%A9rica_Centenario.svg.png,/wiki/Costa_Rica_national_football_team,CRI
2016,Haiti,https://en.wikipedia.org/wiki/Copa_América_Centenario,16,//upload.wikimedia.org/wikipedia/en/thumb/e/e2/Copa_Am%C3%A9rica_Centenario.svg/220px-Copa_Am%C3%A9rica_Centenario.svg.png,/wiki/Haiti_national_football_team,HTI
2016,Panama,https://en.wikipedia.org/wiki/Copa_América_Centenario,16,//upload.wikimedia.org/wikipedia/en/thumb/e/e2/Copa_Am%C3%A9rica_Centenario.svg/220px-Copa_Am%C3%A9rica_Centenario.svg.png,/wiki/Panama_national_football_team,PAN
2019,Argentina,https://en.wikipedia.org/wiki/2019_Copa_América,12,//upload.wikimedia.org/wikipedia/en/thumb/e/e7/2019_Copa_Am%C3%A9rica_logo.svg/220px-2019_Copa_Am%C3%A9rica_logo.svg.png,/wiki/Argentina_national_football_team,ARG
2019,Peru,https://en.wikipedia.org/wiki/2019_Copa_América,12,//upload.wikimedia.org/wikipedia/en/thumb/e/e7/2019_Copa_Am%C3%A9rica_logo.svg/220px-2019_Copa_Am%C3%A9rica_logo.svg.png,/wiki/Peru_national_football_team,PER
2019,Ecuador,https://en.wikipedia.org/wiki/2019_Copa_América,12,//upload.wikimedia.org/wikipedia/en/thumb/e/e7/2019_Copa_Am%C3%A9rica_logo.svg/220px-2019_Copa_Am%C3%A9rica_logo.svg.png,/wiki/Ecuador_national_football_team,ECU
2019,Uruguay,https://en.wikipedia.org/wiki/2019_Copa_América,12,//upload.wikimedia.org/wikipedia/en/thumb/e/e7/2019_Copa_Am%C3%A9rica_logo.svg/220px-2019_Copa_Am%C3%A9rica_logo.svg.png,/wiki/Uruguay_national_football_team,URY
2019,Paraguay,https://en.wikipedia.org/wiki/2019_Copa_América,12,//upload.wikimedia.org/wikipedia/en/thumb/e/e7/2019_Copa_Am%C3%A9rica_logo.svg/220px-2019_Copa_Am%C3%A9rica_logo.svg.png,/wiki/Paraguay_national_football_team,PRY
2019,Brazil,https://en.wikipedia.org/wiki/2019_Copa_América,12,//upload.wikimedia.org/wikipedia/en/thumb/e/e7/2019_Copa_Am%C3%A9rica_logo.svg/220px-2019_Copa_Am%C3%A9rica_logo.svg.png,/wiki/Brazil_national_football_team,BRA
2019,Chile,https://en.wikipedia.org/wiki/2019_Copa_América,12,//upload.wikimedia.org/wikipedia/en/thumb/e/e7/2019_Copa_Am%C3%A9rica_logo.svg/220px-2019_Copa_Am%C3%A9rica_logo.svg.png,/wiki/Chile_national_football_team,CHL
2019,Venezuela,https://en.wikipedia.org/wiki/2019_Copa_América,12,//upload.wikimedia.org/wikipedia/en/thumb/e/e7/2019_Copa_Am%C3%A9rica_logo.svg/220px-2019_Copa_Am%C3%A9rica_logo.svg.png,/wiki/Venezuela_national_football_team,VEN
2019,Colombia,https://en.wikipedia.org/wiki/2019_Copa_América,12,//upload.wikimedia.org/wikipedia/en/thumb/e/e7/2019_Copa_Am%C3%A9rica_logo.svg/220px-2019_Copa_Am%C3%A9rica_logo.svg.png,/wiki/Colombia_national_football_team,COL
2019,Bolivia,https://en.wikipedia.org/wiki/2019_Copa_América,12,//upload.wikimedia.org/wikipedia/en/thumb/e/e7/2019_Copa_Am%C3%A9rica_logo.svg/220px-2019_Copa_Am%C3%A9rica_logo.svg.png,/wiki/Bolivia_national_football_team,BOL
2019,Japan,https://en.wikipedia.org/wiki/2019_Copa_América,12,//upload.wikimedia.org/wikipedia/en/thumb/e/e7/2019_Copa_Am%C3%A9rica_logo.svg/220px-2019_Copa_Am%C3%A9rica_logo.svg.png,/wiki/Japan_national_football_team,JPN
2019,Qatar,https://en.wikipedia.org/wiki/2019_Copa_América,12,//upload.wikimedia.org/wikipedia/en/thumb/e/e7/2019_Copa_Am%C3%A9rica_logo.svg/220px-2019_Copa_Am%C3%A9rica_logo.svg.png,/wiki/Qatar_national_football_team,QAT
2021,Argentina,https://en.wikipedia.org/wiki/2021_Copa_América,10,//upload.wikimedia.org/wikipedia/en/thumb/e/ee/2021_Copa_Am%C3%A9rica_logo.svg/220px-2021_Copa_Am%C3%A9rica_logo.svg.png,/wiki/Argentina_national_football_team,ARG
2021,Peru,https://en.wikipedia.org/wiki/2021_Copa_América,10,//upload.wikimedia.org/wikipedia/en/thumb/e/ee/2021_Copa_Am%C3%A9rica_logo.svg/220px-2021_Copa_Am%C3%A9rica_logo.svg.png,/wiki/Peru_national_football_team,PER
2021,Ecuador,https://en.wikipedia.org/wiki/2021_Copa_América,10,//upload.wikimedia.org/wikipedia/en/thumb/e/ee/2021_Copa_Am%C3%A9rica_logo.svg/220px-2021_Copa_Am%C3%A9rica_logo.svg.png,/wiki/Ecuador_national_football_team,ECU
2021,Uruguay,https://en.wikipedia.org/wiki/2021_Copa_América,10,//upload.wikimedia.org/wikipedia/en/thumb/e/ee/2021_Copa_Am%C3%A9rica_logo.svg/220px-2021_Copa_Am%C3%A9rica_logo.svg.png,/wiki/Uruguay_national_football_team,URY
2021,Paraguay,https://en.wikipedia.org/wiki/2021_Copa_América,10,//upload.wikimedia.org/wikipedia/en/thumb/e/ee/2021_Copa_Am%C3%A9rica_logo.svg/220px-2021_Copa_Am%C3%A9rica_logo.svg.png,/wiki/Paraguay_national_football_team,PRY
2021,Brazil,https://en.wikipedia.org/wiki/2021_Copa_América,10,//upload.wikimedia.org/wikipedia/en/thumb/e/ee/2021_Copa_Am%C3%A9rica_logo.svg/220px-2021_Copa_Am%C3%A9rica_logo.svg.png,/wiki/Brazil_national_football_team,BRA
2021,Chile,https://en.wikipedia.org/wiki/2021_Copa_América,10,//upload.wikimedia.org/wikipedia/en/thumb/e/ee/2021_Copa_Am%C3%A9rica_logo.svg/220px-2021_Copa_Am%C3%A9rica_logo.svg.png,/wiki/Chile_national_football_team,CHL
2021,Venezuela,https://en.wikipedia.org/wiki/2021_Copa_América,10,//upload.wikimedia.org/wikipedia/en/thumb/e/ee/2021_Copa_Am%C3%A9rica_logo.svg/220px-2021_Copa_Am%C3%A9rica_logo.svg.png,/wiki/Venezuela_national_football_team,VEN
2021,Colombia,https://en.wikipedia.org/wiki/2021_Copa_América,10,//upload.wikimedia.org/wikipedia/en/thumb/e/ee/2021_Copa_Am%C3%A9rica_logo.svg/220px-2021_Copa_Am%C3%A9rica_logo.svg.png,/wiki/Colombia_national_football_team,COL
2021,Bolivia,https://en.wikipedia.org/wiki/2021_Copa_América,10,//upload.wikimedia.org/wikipedia/en/thumb/e/ee/2021_Copa_Am%C3%A9rica_logo.svg/220px-2021_Copa_Am%C3%A9rica_logo.svg.png,/wiki/Bolivia_national_football_team,BOL
